Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Klasa
3.1971693565647463,9.189185328741205,10.990790310868205,13.642281711251012,-26.160032266646027,-18.2406558718671,-26.068258523624948,1
3.1489041515675127,7.69810762367808,10.070506488782215,11.742742528732709,22.932432178594496,15.88993545056315,-22.718170874914886,1
3.17158291765085,8.141772851581061,10.329449494501471,12.348498989356315,24.008410293061445,16.76014860143566,-23.743692798167135,1
3.1980753661272634,8.483897579067866,11.887423517518636,13.971951988510469,-27.13608200328595,18.424152902799417,26.991774219590877,1
3.197872904739124,8.911372166896124,11.030593008468859,13.725758706430478,26.104216638427655,18.206610446157658,-27.547270793635537,1
3.152912244241085,7.694576992628149,10.135325888629186,11.95619102372715,23.031789338161857,15.848010767559588,-23.447677360703967,1
3.190422210661262,8.556603624354446,12.061519903117029,12.843713372131491,25.61646435041919,-17.15913488265841,-25.352787353953396,1
3.1920573624369832,7.963165781093664,11.97285796586053,14.502024361587896,28.7119069826229,19.829984548465077,-27.741944935905586,1
3.194208448780984,8.506338627279316,11.768132027594548,13.331166897647307,26.347690155118418,-17.804628707620015,-25.90770823689276,1
3.194050847156982,8.155851713946227,11.6813167182656,13.6665676262603,-26.34131479018856,-17.948715619103012,-27.556393635927403,1
3.1980473595647956,8.499071172662584,11.26870090830369,13.862335001050527,-26.620035397151973,-18.1363620193957,-26.543423183079852,1
3.1998016559679714,9.343943762514938,11.32393488627521,14.772921267704467,27.829260358694487,-19.6389140226941,-28.54455392432527,1
3.196672358993946,8.913620548089739,11.075035410279357,14.496980869398902,-28.018876135091197,20.401371701585468,27.290443417026218,1
3.1931298998866073,8.074460883412383,10.911515612075997,13.290982990403982,-26.373690132593666,-17.54239764575062,25.394610306031982,1
3.1679094616348573,8.013269117143416,10.23567025586249,12.232461206856218,-23.470346317086246,-16.243552155236298,24.345814615770937,1
3.1989857524891616,9.371390138866198,11.105518097749782,14.061003816793702,-26.649962843609874,-18.804673352371672,27.437620863933983,1
3.158973607484765,7.8031471517924675,10.363366107558612,11.870096673816,23.038626038216005,15.784944421842809,-23.323433242205116,1
3.174433253844086,8.086848274390883,10.314787264196282,12.380912465186599,-23.798863175391237,-16.53468700699257,-24.0083861666578,1
3.1993433461970997,9.006161950165517,11.254925362287942,14.694857542460614,27.700752357194386,19.201616274430492,-28.107739028334898,1
3.162804842358295,7.67056479341426,10.245198968231712,11.91393141549529,23.092393533417546,15.79248724764358,-23.211857342694746,1
3.192429922038814,7.873833979246196,11.433003376860253,13.317543792666946,-25.74051751346002,-17.3737218516753,-26.045348380021707,1
3.1612255905612514,7.3640771349554,11.057075994218463,13.343926527069183,25.799479228948414,-17.027280301005256,25.624675045583476,1
3.188410222915031,7.649488761378344,11.723922413250271,13.428782545032986,-26.51034364539343,-19.158853700810504,-26.027442671200017,1
3.1899294113703838,7.866608665646728,11.080380985480502,12.873895371743181,24.957321309176365,17.42708035052027,-25.057149565477815,1
3.144797221452816,8.185626492726952,11.257911501773004,12.173560869268657,-23.932510711629327,16.277531511201246,-24.26111232529381,1
3.185978408115932,7.5515613342575305,11.942739586378224,13.671432335050199,26.629884950762413,17.73256128625932,26.628184963607072,1
3.190413188131077,7.767447952376921,11.163900534863467,13.058003569781793,25.21702272318239,16.968043845016243,-25.519999212764777,1
3.182724479086704,7.418942252481566,11.784993946079572,13.498444848593294,-27.528821645757592,-18.068375129715445,26.140527158806773,1
3.1850307325397056,7.650011242002316,11.496577337224595,13.845657333527539,26.96025361665205,17.764604627250318,26.54694778822236,1
3.1931310553403054,8.036469803162937,11.108512818153455,12.969796995383202,25.42532326719,-18.076002544971214,25.043472211413295,1
3.185122794700507,8.221684252471459,11.2052795353247,12.68738433255368,24.637791425814765,-17.05791588594862,-25.499055521146254,1
3.1765233197930924,7.384119700713578,12.983269499532094,13.225829422609971,-26.404145817950376,16.975523886956406,26.600665505561587,1
3.175755141252585,7.381064199448107,11.021833377139988,12.327792650886522,24.099236125943673,16.281687807701243,24.224952286146035,1
3.196301336992626,8.49932424673824,11.606217793087527,13.424224677307569,26.484963585470144,17.682162654111305,25.957809306869034,1
2.9954501625835896,6.841464261304237,9.7419599243398,10.620033865640886,-21.17292073607498,-14.091369776026369,20.844227971673437,2
3.037964051584312,8.67655850893128,9.71340733130559,10.982493559405949,-21.558881908559254,-15.853507023230655,-21.42373363663665,2
3.089458874009268,7.5302603245089905,10.01484765412995,11.315223811696685,-22.66044228537458,-15.445982360561636,21.989943135638992,2
3.0304151350528343,7.844228861366209,9.782525582696328,10.910766539882783,-21.268900264710282,-15.254809178649595,-21.9013924158397,2
3.0335055346450592,7.35913907685281,9.688906402803156,10.913006049391834,-21.21521948892538,-14.660130628900626,22.33326322986533,2
3.039455215170865,8.48561473236596,9.704062150290486,10.826725014680997,21.527726395660782,15.089855212192527,21.12348988812747,2
3.0344273545733325,7.744798518494421,9.723234179344155,11.101417994474266,22.294506749549242,15.245386044612957,-21.519787157167123,2
2.992463997894406,7.451142642960087,9.776892310028693,10.537174367730112,20.748670699167853,14.755043103488692,-21.02119674440788,2
3.0329347725059876,7.321777479802003,9.646947077746049,12.009494129665756,-23.301770399267244,-15.670393210908932,-22.86498088638021,2
2.9183633379332736,6.874827984093636,10.233710910699092,11.248336115539873,21.99149182423803,15.51786848987139,22.994388492691616,2
3.0348384764573484,7.976511331244338,9.967581068572695,11.029411768593121,-21.535200705272427,-15.061381021295515,-22.268482641942615,2
3.0693184431654936,7.144277340218767,9.793463989637912,11.419427049960738,22.132441151505517,15.43081377550607,22.23154460405091,2
3.0683073996998056,7.681881862942901,9.751587238868934,11.735840876167511,-22.612466588968278,-16.20638768268196,-22.649227211352155,2
3.017479054060143,8.666012058267864,9.945754773497237,10.976824381189518,-21.5105322414327,-16.05786213612179,-21.711770769380177,2
3.1121711622239294,7.699672255232845,10.821032464545372,11.54981171701381,-22.79295308607329,15.945135809806475,-23.05117127660528,2
3.078040315792726,7.2557875327554555,9.943602433547847,12.082775970922334,23.182851127481303,16.09052131362629,23.336863897693828,2
3.0461998651172717,6.766624321765568,9.91210088862966,11.609309980639598,-22.408381938650365,-15.009853619436955,-22.765317236220795,2
3.0830531491969793,7.340159413002758,9.993825216843394,11.149028794651327,22.34009981130599,15.894751297915029,-21.73334701184541,2
3.0392492991103195,7.885140237232502,9.772466616207431,10.994133304048425,22.2263014012771,15.046034829554683,21.381832833677368,2
3.0297347925353715,7.715527331156191,9.603353758790947,11.4306899111002,21.952011111127305,15.575878115525029,-22.80153287711703,2
3.115007752058924,7.398173486615049,10.739815281298354,12.90758941431252,24.76128216694116,16.948752158491573,25.176000402296378,2
3.0608744933870797,7.64290835629638,9.700794172336204,11.061523185173911,-21.458910101262433,-14.927847883893996,-22.01398693426838,2
3.088798162864731,8.043926163236979,10.600503291006936,11.732166711902314,22.999791602835483,-15.77949311080166,23.112775683015563,2
2.1324926566902342,4.809094459777419,7.236226473869902,7.103818278666446,14.274042505020507,9.60602512793553,15.789804260707777,2
3.0240161435370627,6.896397052235961,9.698691780082854,10.780497145417202,21.02905443365654,14.237607119052548,21.716712294343257,2
3.085890061932965,7.443568961655329,10.655957158909546,12.914187245767119,24.700363622328926,16.636297851516012,-25.846669656851066,2
3.0567723169012067,7.301634333724964,9.683503363163487,11.366065206811864,22.30159677982341,15.240723594581569,21.926353741777323,2
3.0548151171830273,6.904157744220239,10.312669335562607,11.769038341515618,-23.108539242110883,15.305713258727117,22.873161706287004,2
3.039897381122939,6.653427554146899,11.2050265635036,11.793471479898765,-23.74629325746257,15.830163010394443,23.32142833435244,2
2.92657869700512,6.616460399330713,8.97302657538118,9.608670853682423,18.92943793721001,13.157021483918145,19.344715225238055,2
2.176550404801627,4.956238921021566,8.045852444288254,9.092113113049418,17.905906672014975,11.732186212865976,17.746082637214286,2
3.000136973094834,8.407443606382422,9.717143956040818,11.766565656806065,22.54588762829898,15.97598576540752,-22.908436491659515,2
3.1258469941883673,8.27549737664624,10.624175789660356,11.961026685271255,23.30012567803678,16.12839437520839,-23.611123265793854,3
3.1556498803103206,8.385851198725113,11.741865073468562,12.022341323735327,-24.120390718313498,-16.215699010465844,24.00474661511932,3
3.135854063249295,8.253949526880891,10.682870252827005,12.063848511189388,-24.015981693567475,-16.25788200839878,-23.452867177134188,3
3.1303514697139923,8.137978655390416,10.802338695239573,12.455040424494102,-24.231073973421182,-16.645993486500863,-24.23746298441136,3
3.121512070049748,7.596265162952265,10.657602512756275,12.235717891158949,-23.767309443043814,17.015351517172085,-23.92730456297523,3
3.1243252141933957,7.562004390735641,10.942780638220079,12.482514502001534,-24.23819727037371,16.40301407307696,-24.56778967020256,3
3.121318745814299,8.027277739710689,10.549023597284862,12.164476706670941,23.656108046069843,16.212417856958314,23.688589177342173,3
3.147889891362904,7.957757041180681,11.189081591491462,11.877022849926242,-23.531448048924997,-15.883112956007293,23.594258344274703,3
3.144603999008055,7.878734992923353,12.193581749380922,12.105722011601125,-24.313330622111295,-16.247075541140514,24.570533331439773,3
3.09102499479826,6.805959245457625,10.329223223531999,11.625575287835407,22.625193287532834,15.053163306161945,23.109006601979328,3
3.1531912053576865,8.082318631868857,11.592348665155628,11.915883278909293,24.406558407486965,-17.16270277390585,-23.677430225703567,3
3.133245685726987,7.671526984826381,11.299031436081629,11.930816729799075,24.07841440092633,-15.789086031225834,23.565274978880606,3
3.1445951441174596,7.947874156619909,10.866604835743104,11.790226959928688,-23.562340788837773,-15.868100048460073,-23.14878335228783,3
2.897105682504059,6.601352240860822,9.589523844892582,10.37729441437797,-20.496325833909786,-13.729933904191212,-20.527208347485907,3
3.1200262297017054,8.214169415267731,10.585052849318261,12.380822854801172,-23.914341328930192,16.49138862976659,24.204945403352056,3
3.1391307538795328,7.816911932558657,11.731148013299789,11.832907423306837,-23.94073883175278,-16.02126318132914,23.669737226985482,3
3.131587768951412,8.4907109661864,10.753791481609003,12.26022362863601,-24.610614025006107,-16.524203443637557,23.77174448285349,3
3.1361712567095905,7.629292313841194,11.18319525730984,11.849725308671486,-23.38749173409386,-15.805512205482053,23.880876309502643,3
3.123770535572179,7.80924228111272,10.590830991332677,11.646095907455292,22.92414807273571,15.780025766519556,-22.906364632068637,3
2.8171966436319638,7.118594157024541,8.594109287664757,9.25401137535672,18.20227926048393,12.838108697135691,18.666464757931937,3
3.05649086576672,6.65334034840225,9.767940991658703,10.173967675005697,20.1461919809217,13.528944313908257,-21.26203667022615,3
2.9068259209117433,6.811246432166718,9.776388391364856,10.566510071739923,-20.806302060718163,-14.138053865640066,-21.0222660998955,3
3.0289882178947223,6.534573581422891,9.471759148247006,9.88461956505107,19.565956653987005,13.195121290669382,-20.483759150094073,3
3.1081122011013465,7.1282018291326885,10.524274468200908,10.991103988691444,-21.993771979606002,-14.75781537881756,-21.83369954214131,3
2.9437504652973265,6.601811280604274,9.89626544118865,10.116651535595443,20.271505663958045,13.470862067266571,-20.275765268665367,3
3.1056994225286023,6.913221957077168,10.23885904063845,11.155551397970205,21.909614115558067,14.649509990983974,-22.171548693142384,3
3.113717942068325,6.956332165370219,10.439147389555863,11.50824936826346,-23.382309839617715,-16.409433660726414,22.48541103684232,3
2.7907675898594517,6.028667623111693,8.701902172675165,8.772405683773068,17.510794013593365,11.815544732103838,-18.632825440917465,3
3.092041605283141,6.929970462698343,9.890519381674132,10.871070310793986,21.271122223570327,14.341750990627446,-21.787504630709755,3
3.1443195353487354,8.290708110739889,12.182968599448758,13.213341285589113,-26.019542403834553,17.642294209326685,-26.114856350399247,3
3.089674928805639,6.7868743416035775,10.201195229561254,11.02529001323748,21.708889358544205,14.489480653989055,-21.917486350070682,3
2.8959074478846025,6.6369887999736985,9.625656941542836,10.447921634749692,-20.734168357632544,-14.36405017501755,20.56750657443115,3
2.8343870513356735,6.342631288541158,9.705643581709102,10.779630560144488,21.60987054304577,14.946955961291252,21.0372809000078,3
3.0918741365725366,7.286067261902476,10.020200500703547,11.182371294334194,21.85425998954791,14.853628846524115,-22.06196914917021,3
3.077762642445963,6.989757294510706,9.971806835480841,11.294870582862918,22.06617775187697,14.8026259929992,22.092040448633103,3
3.066375153427056,6.650387325223051,10.106860923617996,10.886986745426215,21.414668038868648,14.239905989065614,21.82350974670712,3
3.053080987432434,7.199439159484583,10.243342333331233,11.688405845941055,-22.673201620115915,-15.319788403986962,-23.193569341601336,3
2.9678746382293424,6.994684622009107,9.873892348825258,10.386399511291483,-21.53701579298292,14.390047072082767,-20.518530609359242,3
